method,summary,rouge1,rouge2,rougeL,bleu,meteor,bertscore
extractive,"It will broadcast around the clock on Freeview as well as Sky and Virgin channels. It will also be streamed online via the STV Player. STV News Tonight, presented by Halla Mohieddeen, airs weeknights at 19:00.",0.11764705882352942,0.0,0.0784313725490196,0.007986728673290205,0.1234567901234568,0.0945608839392662
hybrid,"STV News Tonight will air on Saturday night at 19:00, with the remaining broadcasts on the network.",0.125,0.0,0.125,0.014936192853457254,0.06993006993006994,0.16288289427757263
abstractive,STV has announced it will broadcast its first live broadcast on the BBC's STV network.,0.19999999999999998,0.07142857142857144,0.19999999999999998,0.04280703984817959,0.10638297872340424,0.42611074447631836
extractive,"By Mark SavageBBC Music reporter So it's hardly surprising that Beyoncé has been named music's most powerful woman by BBC Radio 4's Woman's Hour. The superstar came first in a list of the industry's 40 most influential women, thanks to her feminism, activism and empowering musical messages. ""A lot of the people on the list are coming on to the programme, and I think that's where the conversation will start."" Woman's Hour Power List 2018 - The Top 10 Daheley said the top 40 was whittled down from a longlist of 100 names, with judges looking for women ""who've had an impact over the last 12 months"". ""When I see young girls and how she empowers them to be strong women, I see how much she's influenced them and her impact on these girls who will be the activists of the future,"" said judge Jasmine Dotiwala, a music TV producer and columnist. ""Her story's incredible - but it's also her attitude to music festivals.",0.08163265306122448,0.010309278350515465,0.05102040816326531,0.003456140038378914,0.113314447592068,-0.14282505214214325
hybrid,Beyonce has been named the music's most powerful woman by the BBC's Woman's Hour.,0.09999999999999999,0.0,0.09999999999999999,0.010666097542940867,0.02463054187192118,-0.05224960669875145
abstractive,Beyonce has been named music's most powerful woman by BBC Radio 4's Woman's Hour.,0.049999999999999996,0.0,0.049999999999999996,0.0,0.0,-0.1126374751329422
extractive,"The MS Society hopes that further research will help policy makers in addressing vitamin D deficiency and in gaining a better understanding of MS as a condition. David McNiven, director of MS Society Scotland, said: ""Research into the potential links between vitamin D deficiency and MS has really gathered pace in recent years and looks very exciting. ""The report summaries the very interesting debate that was had in Glasgow and proposes to build on this work by bringing an international group together to tackle some of the outstanding questions."" Mr McNiven added: ""The MS Society helped to bring researchers and policy makers together and we will continue to do so to contribute towards evidence-based policy making and to benefit people affected by MS.""",0.19310344827586204,0.0979020979020979,0.16551724137931034,0.040322526057448,0.36811561219845246,0.3182985186576843
hybrid,The MS Society has launched a report to help policy makers to tackle the problems of vitamin D deficiency and the risk of developing a disease.,0.3404255319148936,0.22222222222222224,0.3404255319148936,0.13523285066501545,0.3488372093023256,0.4920598566532135
abstractive,The MS Society has launched a study on the role of vitamin D in Scotland. It is aiming to find out how it can help policy makers in tackling vitamin D deficiency.,0.4528301886792453,0.19607843137254902,0.3396226415094339,0.05891439861133331,0.33665158371040727,0.5217106342315674
extractive,"One of those affected was Sammy Woodhouse, a victim of child sexual exploitation in Rotherham. Ms Woodhouse, who waived her right to anonymity to help other victims of child sexual exploitation in Rotherham, said the email update was sent to 300 people, who could all see each other's details. Last month, a report revealed dancers at the club ""sexually touched customers"", breaching more than 200 regulations.",0.26373626373626374,0.0,0.15384615384615383,0.008538207910191213,0.18333333333333335,0.16434462368488312
hybrid,A woman who abused a dancer at a club in Rotherham has been contacted by a woman who has been abused.,0.26666666666666666,0.0,0.17777777777777778,0.014753229267524677,0.11764705882352944,0.21730585396289825
abstractive,A council has apologised after it revealed the email addresses of people who had commented on the Spearmint Rhino application.,0.2727272727272727,0.09523809523809525,0.22727272727272727,0.03436566176399542,0.16786964129483817,0.3078329265117645
extractive,"All of the men had been convicted at previous hearings of conspiracy to supply cocaine and heroin. Garcia and Brown then gave instructions to their ""local managers"" based in the Kinson area of Bournemouth, where they received ""bulk quantities"" of drugs, prepared them for sale and sent the cash made back to Liverpool. The following men were convicted at Bournemouth Crown Court of conspiracy to supply heroin and cocaine:",0.16326530612244897,0.041666666666666664,0.12244897959183672,0.013187234064553348,0.12461059190031151,0.1404256671667099
hybrid,A man has been jailed for two years for supplying drugs to a Liverpool drug dealer.,0.26666666666666666,0.046511627906976744,0.17777777777777778,0.009769681090207096,0.07462686567164178,0.32699018716812134
abstractive,"Two men have been jailed for supplying drugs worth £150,000 in Liverpool...",0.1904761904761905,0.1,0.14285714285714288,0.01258611280253733,0.07102272727272728,0.2517734169960022
extractive,"The idea for fostering dogs initially involved members of the public but the force said it now wanted to trial the scheme with staff first. Lincolnshire's Police and Crime Commissioner Marc Jones said seizing dogs was a vital part in ridding the county of the problem - but cost the force approximately £45,000 in 2018. In January dogs which had been used in illegal hare coursing were for the first time rehomed rather than being returned to their owners.",0.2127659574468085,0.021739130434782608,0.1276595744680851,0.010144117624353553,0.2595274390243903,0.2547314763069153
hybrid,Lincolnshire Police and Crime Commissioners have launched a trial of a scheme to rehome dogs in the county.,0.25,0.06666666666666667,0.125,0.016932345201716215,0.10416666666666666,0.2159811407327652
abstractive,A hare coursing scheme has been launched to help the county's police and crime commissioner to decide whether to fostering dogs.,0.2777777777777778,0.058823529411764705,0.16666666666666663,0.02834266870839685,0.21471088435374147,0.28231942653656006
extractive,"The 3D movie, directed by Mexican filmmaker Alfonso Cuaron, sees the pair as astronauts on an ill-fated mission. Cuaron's Y tu mama tambien won two awards at the festival in 2001 - best scenario and best young male talent for actors Gael Garcia Bernal and Diego Luna. Cuaron's film features Clooney and Bullock as astronauts attempting to return to Earth after debris crashes into their space shuttle, leaving them drifting alone in orbit.",0.17021276595744683,0.043478260869565216,0.1276595744680851,0.012058111009995943,0.20408163265306126,0.08033940196037292
